timestamp,open,high,low,close,volume
2023-04-03,51.4300,52.1000,50.9500,51.9600,2124772
2023-03-31,51.1700,51.7000,50.6400,50.9600,3918422
2023-03-29,50.1200,51.8600,49.6500,51.3200,2562645
2023-03-28,50.3000,50.5500,49.0000,50.2300,5392545
2023-03-27,50.6100,51.2800,49.2500,50.1600,2915647
2023-03-24,52.3600,52.8300,50.2000,50.6300,2951416
2023-03-23,53.0000,53.1900,52.1200,52.6000,2515233
2023-03-22,53.4400,53.9200,52.7200,53.1400,3808456
2023-03-21,53.6000,54.1500,52.6900,53.0400,2892523
2023-03-20,53.2100,54.7300,52.2200,53.5500,4485521
2023-03-17,53.4000,55.6000,53.0200,54.9400,5939406
2023-03-16,50.8300,53.7000,49.8800,53.0800,4274537
2023-03-15,51.6900,52.2400,50.6000,50.7600,2756683
2023-03-14,52.0100,52.5000,50.2300,50.8700,2873839
2023-03-13,53.5500,54.6400,51.6000,51.8700,3003537
2023-03-10,53.7800,54.5100,53.2700,53.8400,3592739
2023-03-09,54.9100,56.3300,53.9000,54.1000,5120377
2023-03-08,53.2100,55.3500,52.6500,54.8700,3772512
2023-03-06,53.8600,54.9400,53.7000,53.9600,4133226
2023-03-03,54.6600,55.3900,53.2500,53.7100,6739656
2023-03-02,54.3200,55.2200,54.3200,54.5600,2682484
2023-03-01,53.2100,55.3500,53.2100,54.9400,4849444
2023-02-28,53.6500,54.4000,53.0500,53.6000,2997774
2023-02-27,54.6500,54.7000,53.2000,53.6000,2958499
2023-02-24,55.5000,56.7000,54.0000,54.4500,5982870
2023-02-23,52.9000,56.0000,52.8000,54.9500,8149341
2023-02-22,54.7500,55.4500,52.6000,53.0000,4780543
2023-02-21,54.6000,56.1500,54.4500,55.3500,4237242
2023-02-20,51.8500,55.0000,51.8000,54.5000,7805714
2023-02-17,51.4000,52.1500,50.7500,51.8500,4422959
2023-02-16,50.7500,51.7000,50.6000,51.4000,6059877
2023-02-15,50.5000,50.9000,49.7500,50.2500,3527035
2023-02-14,51.7000,52.4500,49.9500,50.4000,5372879
2023-02-13,53.0000,53.6500,51.3000,51.8000,6557639
2023-02-10,53.0000,54.1500,50.3500,53.3000,12559710
2023-02-09,54.5500,56.7500,53.4500,54.4000,9078263
2023-02-08,51.0000,55.3000,51.0000,54.2500,23473666
2023-02-07,48.0000,51.0000,47.5000,49.5500,6090174
2023-02-06,48.8000,49.0500,47.5000,47.7500,3310160
2023-02-03,48.1500,49.3000,47.7000,48.8000,4054983
2023-02-02,48.1500,48.8000,47.2000,47.5500,1819374
2023-02-01,49.8000,50.9500,47.1000,48.1000,5552726
2023-01-31,47.8000,50.2000,46.4000,49.7500,5733335
2023-01-30,47.9000,48.5000,46.6500,47.4000,4477464
2023-01-27,48.9000,51.8000,46.6500,46.9500,9564091
2023-01-25,51.8500,52.0000,44.3500,47.8000,15422495
2023-01-24,50.9000,52.2500,50.6500,52.1000,2745468
2023-01-23,51.8000,51.9000,50.6000,51.0000,1912708
2023-01-20,51.3000,52.0000,50.5000,51.5000,2764668
2023-01-19,50.4000,51.8500,50.1000,51.1000,3643579
2023-01-18,50.4500,51.4000,48.8500,51.0000,6771401
2023-01-17,52.9000,53.0000,50.0000,50.1500,7890309
2023-01-16,53.9500,54.2500,52.5000,52.7500,2504720
2023-01-13,54.0000,54.5000,53.0500,53.2500,2271207
2023-01-12,54.7500,55.0000,53.0000,53.7500,3219124
2023-01-11,55.0500,56.1500,54.1500,54.3500,2528745
2023-01-10,56.1500,56.1500,53.8000,54.7500,3352098
2023-01-09,55.7500,57.2000,55.6500,56.0000,2445548
2023-01-06,56.2000,56.3500,55.0000,55.3000,2529410
2023-01-05,57.0000,57.0000,55.6000,56.2000,2627498
2023-01-04,58.5500,58.6000,56.0000,56.3500,4486380
2023-01-03,59.0000,59.5000,57.6500,58.9000,2622091
2023-01-02,60.6000,60.6000,59.8000,60.2500,2302319
2022-12-30,61.0000,61.4500,59.0500,59.3500,3264366
2022-12-29,59.5000,61.5000,59.0500,60.9000,2340688
2022-12-28,58.6000,60.8000,57.9000,60.2000,6054686
2022-12-27,59.6000,60.6500,58.5000,58.9500,4337614
2022-12-26,53.8000,59.7500,53.5000,58.2000,3638461
2022-12-23,57.8000,58.4500,53.1500,53.6000,7520995
2022-12-22,61.4500,62.0000,58.5500,58.9500,4588679
2022-12-21,63.0000,63.5000,60.9000,61.3500,3123066
2022-12-20,62.1500,63.1500,61.9000,62.8500,1963361
2022-12-19,62.4500,62.8000,62.0000,62.1500,1727250
2022-12-16,63.8500,63.9500,61.9000,62.1500,1513695
2022-12-15,64.5000,65.2500,63.8000,64.0500,1697611
2022-12-14,64.8000,65.4000,64.6000,65.0000,2012774
2022-12-13,64.9000,65.2000,64.3500,64.6000,1802075
2022-12-12,64.0500,64.7500,63.6000,64.4000,4118201
2022-12-09,64.0500,64.8500,63.9500,64.1500,2791440
2022-12-08,64.5500,64.8000,63.6500,63.8500,2466067
2022-12-07,65.0000,65.4000,64.1500,64.4500,2505423
2022-12-06,64.5500,65.4500,64.4500,64.8000,4529570
2022-12-05,68.8000,69.0000,65.0000,65.5000,6605009
2022-12-02,66.7000,68.8500,66.5000,68.6000,8039929
2022-12-01,66.3000,67.1500,65.4000,66.7000,3989095
2022-11-30,63.0000,66.6000,63.0000,65.2000,22064492
2022-11-29,64.3000,64.8500,63.0000,63.5500,2638059
2022-11-28,63.5500,65.2500,63.5500,64.4000,2811301
2022-11-25,64.0000,64.9000,63.0000,63.9500,2965751
2022-11-24,62.2000,64.1000,62.1000,63.1500,3502196
2022-11-23,63.7500,64.3000,61.3000,61.6500,5184063
2022-11-22,64.7500,64.9000,63.3500,63.9500,3438216
2022-11-21,66.3000,66.3500,63.8000,64.3000,6134916
2022-11-18,68.1500,69.3000,67.0000,67.1500,4604831
2022-11-17,68.3000,69.8000,67.5000,67.7500,4099016
2022-11-16,69.9500,70.5000,67.7000,68.7000,4938544
2022-11-15,69.1000,71.2000,69.1000,69.9500,4807333
2022-11-14,74.0000,75.5500,69.1500,69.6000,11547722
2022-11-11,65.6000,73.5000,65.5500,72.8000,31976265
2022-11-10,65.4000,65.9500,63.1500,63.9500,4049816
2022-11-09,65.1500,67.5000,65.0000,65.3000,9209096
2022-11-07,63.7500,65.4000,63.3000,65.1000,5475261
2022-11-04,62.4500,63.6000,62.4500,63.0000,1214476
2022-11-03,62.7000,62.7500,62.0500,62.2000,2183067
2022-11-02,63.5000,64.7000,62.6500,63.0000,3982333
2022-11-01,63.3000,63.7000,62.7000,63.5500,3619782
2022-10-31,63.5500,63.8000,62.1000,63.1500,1869510
2022-10-28,65.1000,65.7000,62.3000,62.5500,3877340
2022-10-27,63.8000,65.7500,63.5000,65.1000,4439347
2022-10-25,62.5000,64.8500,62.4500,64.6000,8322661
2022-10-24,62.9500,62.9500,62.5500,62.7000,211892
2022-10-21,61.9000,63.2000,61.3500,61.8500,4516921
2022-10-20,61.7000,62.2000,60.8500,61.3000,4053540
2022-10-19,63.3000,63.6000,61.5000,62.1000,4229285
2022-10-18,63.6000,64.3500,62.7500,63.0500,3903144
2022-10-17,61.8000,63.2500,61.1500,62.6500,8125456
2022-10-14,62.9500,64.1000,61.6000,61.9000,6372090
2022-10-13,64.4000,64.6500,61.0000,61.3000,5418623
2022-10-12,65.7500,66.4500,63.0500,63.7500,6490988
2022-10-11,68.2500,69.2500,65.0000,65.6000,9131850
2022-10-10,68.3000,69.7000,67.5000,68.7000,7259394
2022-10-07,65.0500,70.2000,64.6000,69.6000,15977401
2022-10-06,64.3000,66.0000,64.3000,65.5500,6735813
2022-10-04,63.0500,64.4500,63.0500,64.0500,2948952
2022-10-03,62.0000,63.1000,61.2000,61.9000,5375311
2022-09-30,61.2000,62.9000,59.8000,62.3500,6594644
2022-09-29,59.1000,61.8500,58.9000,61.2000,5620834
2022-09-28,57.8500,59.2500,57.7000,58.0500,8531266
2022-09-27,58.1500,59.7500,56.9500,58.8500,5852997
2022-09-26,59.8000,60.5500,57.4500,57.8500,3557405
2022-09-23,62.8500,63.3500,60.4000,60.7500,4669050
2022-09-22,62.8000,63.7500,62.7500,63.3000,3549239
2022-09-21,63.3000,64.0000,62.4000,63.4500,5198126
2022-09-20,64.8000,65.7500,62.4000,62.8500,10930863
2022-09-19,64.0500,65.4500,63.4000,63.9500,10681291
2022-09-16,64.3000,64.9500,61.1000,63.5000,9083833
2022-09-15,63.8000,64.9000,63.3000,64.6000,6170557
2022-09-14,63.9000,65.1000,62.8000,63.2500,8971983
2022-09-13,63.0000,66.5500,62.7500,65.4500,10026356
2022-09-12,62.8000,63.2000,62.2500,62.5000,2481445
2022-09-09,61.9000,63.6000,61.9000,62.7500,10835548
2022-09-08,60.2000,62.5000,59.9000,61.4000,10859194
2022-09-07,59.6500,60.4000,59.2500,59.5000,4686425
2022-09-06,60.0000,60.8000,59.4000,59.7000,5356936
2022-09-05,60.3500,60.8000,59.3000,59.6500,4308693
2022-09-02,62.9000,63.4000,59.4000,59.7000,12786710
2022-09-01,58.2000,63.2000,58.0500,62.5000,29971788
2022-08-30,60.1000,61.3000,57.3000,58.0000,6260809
2022-08-29,58.1000,60.5500,58.1000,59.1500,7758710
2022-08-26,62.5000,62.6000,60.5500,61.9000,5038917
2022-08-25,62.7000,63.2000,61.7000,62.0500,6762558
2022-08-24,64.3500,64.3500,61.7500,62.2500,10025750
2022-08-23,62.4000,65.2000,62.2000,64.4500,8676999
2022-08-22,61.0000,62.8000,59.3500,61.9000,10856430
2022-08-19,67.1500,68.2500,60.3000,61.4000,13446843
2022-08-18,65.5000,69.2000,65.1500,67.0500,25794953
2022-08-17,64.5500,65.6000,61.6500,65.3000,18753833
2022-08-16,62.5000,67.3500,62.5000,64.2500,14346075
2022-08-12,58.2000,63.0000,57.9000,61.7500,24272027
2022-08-11,56.7000,58.1000,56.3500,57.9000,10272560
2022-08-10,56.6000,56.6000,54.5000,55.9500,14433280
2022-08-08,54.7000,56.2000,54.1500,55.4500,7824550
2022-08-05,57.8000,59.1500,53.2500,54.5000,12642240
2022-08-04,55.9000,58.6500,54.5000,57.7500,16591980
2022-08-03,52.5500,56.8500,50.2500,55.4000,717991704
2022-08-02,50.0000,55.6000,48.0000,55.6000,80327421
2022-08-01,46.9000,47.2000,45.0500,46.3500,20249641
2022-07-29,45.6500,47.2500,44.5500,46.8500,19356073
2022-07-28,44.9000,46.3500,43.0500,45.6500,14979713
2022-07-27,40.9500,44.4000,40.5500,43.9500,25293781
2022-07-26,47.1500,47.1500,41.2500,41.6500,20763698
2022-07-25,52.6500,52.6500,46.0000,47.5500,38018193
2022-07-22,53.9000,54.0000,52.9000,53.6500,3918032
2022-07-21,53.4500,54.4500,52.8000,53.5000,2529100
2022-07-20,54.6500,54.7000,53.1500,53.3500,2236062
2022-07-19,53.6000,54.4000,53.4000,53.9000,2938836
2022-07-18,54.9000,55.1000,52.8500,53.6000,6260891
2022-07-15,56.2500,56.2500,53.3500,53.9500,4200329
2022-07-14,58.6000,58.9500,55.3500,55.7000,3878721
2022-07-13,59.3000,61.5000,58.0000,58.4000,3928557
2022-07-12,55.9500,59.6500,55.5500,58.9500,3151850
2022-07-11,54.8500,56.4000,54.2000,56.0500,2304966
2022-07-08,54.9500,55.3500,54.2500,54.8500,2469243
2022-07-07,54.5000,55.1000,53.7500,54.4500,2808065
2022-07-06,55.9000,55.9000,53.9500,54.3500,1872747
2022-07-05,54.9500,55.8500,54.3500,55.3500,4994527
2022-07-04,55.2000,55.7500,53.3500,54.4000,3482256
2022-07-01,54.0000,56.6000,52.5000,56.1000,8977205
2022-06-30,57.9000,59.0000,53.5000,53.9000,7599014
2022-06-29,58.9000,61.5000,57.0000,57.3000,7684078
2022-06-28,66.1000,66.1000,59.8000,60.3500,8356875
2022-06-27,73.0000,73.0000,65.0500,65.8500,6239807
2022-06-24,71.5000,71.5000,69.5500,70.3500,2324639
2022-06-23,67.5000,70.1500,66.7500,69.5500,2066692
2022-06-22,65.5000,68.6000,65.0000,67.5500,3029376
2022-06-21,65.5000,67.3000,65.3000,66.1500,1784525
2022-06-20,68.0000,68.0000,63.9500,65.0500,2828680
2022-06-17,65.2000,69.4000,65.2000,67.4000,1706168
2022-06-16,71.5500,72.0000,66.0000,67.1000,4073160
2022-06-15,70.5500,71.8000,68.9000,70.3000,2847827
2022-06-14,65.0000,70.7000,64.0500,70.0000,3723269
2022-06-13,67.3500,68.2500,65.4000,67.4000,2986552
2022-06-10,67.2000,69.7500,66.6500,69.1000,2426337
2022-06-09,66.4000,69.5500,65.0500,68.6500,2611591
2022-06-08,65.8000,68.4500,64.1000,67.0000,4291044
2022-06-07,69.8500,69.8500,64.9000,65.4000,2181963
2022-06-06,70.2000,71.1500,69.2500,69.8500,1827740
2022-06-03,74.0000,74.9000,71.1500,72.1000,3310645
2022-06-02,74.5500,74.5500,71.5500,72.0000,3117512
2022-06-01,75.4000,79.8000,73.1000,74.6000,12400976
2022-05-31,68.1000,77.7500,67.4000,75.0000,15870334
2022-05-30,63.2000,73.8000,62.7000,71.2000,10507253
2022-05-27,63.6000,63.6000,61.6000,62.0500,1701106
2022-05-26,60.4000,62.5000,59.6000,60.3500,2832287
2022-05-25,65.9000,66.8500,60.7000,62.2500,7651633
2022-05-24,58.3500,67.6000,57.8000,64.9500,9875362
2022-05-23,58.8500,60.4500,56.6000,57.0000,3411430
2022-05-20,56.3000,58.7500,56.3000,58.0500,2981039
2022-05-19,56.1500,56.9000,54.8000,55.3500,3616349
2022-05-18,56.2000,59.5500,55.8500,58.8000,5601397
2022-05-17,56.4000,56.7000,55.1000,56.1500,1309979
2022-05-16,57.3000,57.7500,54.8000,56.3500,2406016
2022-05-13,53.5500,59.2000,52.2500,56.7500,9030568
2022-05-12,54.0000,54.0000,51.0500,52.0000,4242213
2022-05-11,50.5500,56.4500,50.3500,54.2000,9089853
2022-05-10,55.9000,56.7500,51.3000,52.4500,4560617
2022-05-09,59.4500,60.4000,55.7000,56.7500,4433605
2022-05-06,59.0000,62.3000,57.6500,60.5000,4932310
2022-05-05,65.9500,66.3000,60.5500,61.2500,4555071
2022-05-04,70.0500,70.1000,64.0000,64.5000,4951785
2022-05-02,71.9000,71.9000,68.8000,69.4500,0
2022-04-29,74.6500,74.8000,71.1500,71.7000,1545342
2022-04-28,77.3000,77.5500,73.5000,73.8500,2658903
2022-04-27,79.4500,79.5500,75.5500,75.9000,1852471
2022-04-26,80.8000,80.8000,78.5500,79.6000,947703
2022-04-25,80.9500,81.6500,78.5000,78.7500,1212098
2022-04-22,80.8000,81.7500,80.2000,81.1500,653124
2022-04-21,80.8000,81.8500,80.6500,80.8000,1123295
2022-04-20,82.0000,82.2500,80.0000,80.3500,1283110
2022-04-19,83.0000,83.9000,79.4500,80.4000,1897478
2022-04-18,83.8500,84.4000,82.5000,82.9500,1927312
2022-04-13,83.1000,88.2000,82.2000,83.9000,4018995
2022-04-12,84.0000,84.2000,81.0500,81.4500,1788938
2022-04-11,83.4000,85.7000,82.9500,84.4500,2071206
2022-04-08,83.5000,85.5000,82.7500,83.4000,2031211
2022-04-07,85.0000,85.2000,82.2000,82.5000,1488878
2022-04-06,83.9000,85.2500,83.5000,84.5500,738108
2022-04-05,82.7500,85.1000,82.1500,83.8500,1656760
2022-04-04,84.8000,87.4500,84.4500,86.2000,1203210
2022-04-01,82.3000,85.5000,82.0000,84.3000,1883942
2022-03-31,88.0000,88.4000,81.7500,82.3000,3228307
2022-03-30,78.5000,86.0000,78.5000,85.3000,4723177
2022-03-29,80.0000,80.5500,78.0000,78.2000,1796332
2022-03-28,80.4000,81.0000,79.2000,79.6500,1649113
2022-03-25,81.5000,81.8500,80.2000,80.6500,912077
2022-03-24,80.2500,82.3000,80.0000,80.3000,885464
2022-03-23,82.0000,82.0000,80.2000,80.7000,1084104
2022-03-22,81.1500,81.8500,79.3000,81.1000,1516610
2022-03-21,81.5500,83.3000,79.3500,80.3500,1434798
2022-03-17,77.1500,81.9000,76.8500,80.7000,4335277
2022-03-16,79.9500,79.9500,75.5500,75.9500,3732438
2022-03-15,79.3000,79.5000,76.0500,76.6000,2044070
2022-03-14,80.5000,81.0000,79.0000,79.3000,1108556
2022-03-11,82.3000,82.4500,79.5500,79.9000,1587199
2022-03-10,82.5000,83.8500,81.6000,82.3000,1917291
2022-03-09,79.9500,80.6500,79.1000,80.3500,602087
2022-03-08,79.3500,80.6000,77.2000,77.9500,1742461
2022-03-07,79.0000,79.6500,78.0000,79.0500,1939952
2022-03-04,81.0000,82.8500,79.8000,80.3000,1157529
2022-03-03,81.8500,83.2000,81.2500,82.1500,662568
2022-03-02,80.0000,82.0000,79.0000,79.6500,1325402
2022-02-28,78.8500,81.0000,76.5000,79.8500,2388555
2022-02-25,81.6000,83.4000,78.3500,78.8000,1472496
2022-02-24,78.0000,81.5000,78.0000,78.4500,3816734
2022-02-23,81.5500,85.2000,81.2000,84.1500,2015539
2022-02-22,77.3500,80.5000,77.0000,79.7500,3026869
2022-02-21,84.0000,84.7000,80.7000,81.5500,2382000
2022-02-18,88.0000,88.2000,85.4000,86.0000,1861336
2022-02-17,86.4500,90.0000,85.8500,89.1500,2918974
2022-02-16,84.9000,87.0000,84.2000,84.9500,3593180
2022-02-15,83.7000,84.6500,75.7500,82.7500,4691771
2022-02-14,86.0000,86.8500,80.6500,82.4000,3901944
2022-02-11,92.9000,92.9000,85.8500,88.7500,3822495
2022-02-10,95.2500,95.3000,93.0000,94.5000,1228836
2022-02-09,94.4500,95.4500,93.6000,94.2000,932243
2022-02-08,94.5500,94.5500,91.2500,93.6000,1293172
2022-02-07,95.0000,95.6000,93.3500,93.5500,1178132
2022-02-04,96.8000,97.8500,93.6500,94.2000,1001374
2022-02-03,99.8000,99.8000,96.1000,97.0500,1140679
2022-02-02,95.9000,99.7500,94.7000,98.9000,1033170
2022-02-01,91.9500,95.7500,91.0000,94.5500,3582896
2022-01-31,91.4000,92.5000,89.6500,90.4000,1729038
2022-01-28,93.0000,96.4000,88.5500,89.6000,5816033
2022-01-27,98.0000,98.0000,90.4500,90.5000,8025227
2022-01-25,90.6000,100.5000,84.1000,100.5000,10257088
2022-01-24,113.7500,114.0000,91.0000,91.4000,13301210
2022-01-21,121.0000,125.0000,112.5500,113.7500,6310491
2022-01-20,129.4000,130.6500,125.0000,125.2500,1956434
2022-01-19,132.0000,132.3500,128.3000,129.2500,1256971
2022-01-18,135.3500,135.3500,132.8000,133.0500,728577
2022-01-17,133.6000,134.5000,132.9500,133.9500,911590
2022-01-14,133.5000,134.4500,132.0000,133.6000,435680
2022-01-13,132.3500,133.3500,132.3000,133.0500,923085
2022-01-12,133.5000,133.5000,131.7000,132.2500,367401
2022-01-11,130.6000,132.4500,130.0000,131.2500,1589421
2022-01-10,130.7000,130.8500,129.3000,130.2000,1204636
2022-01-07,130.7000,131.5500,129.0000,129.3000,1871602
2022-01-06,133.0000,133.3000,129.6500,130.1000,1962395
2022-01-05,137.5500,138.0000,133.2500,133.9500,1323502
2022-01-04,141.3500,141.5000,137.6500,138.3500,783628
2022-01-03,139.6000,142.4000,138.2500,141.3500,2126226
2021-12-31,133.9500,138.3000,133.5500,137.4500,626857
2021-12-30,137.0000,137.0000,133.5000,133.8500,682161
2021-12-29,132.9000,137.7000,131.6000,137.1000,826359
2021-12-28,133.9500,134.0000,131.7500,132.8000,602830
2021-12-27,131.3000,133.8000,128.0000,132.7000,1237776
2021-12-24,134.7000,134.7000,129.5000,131.4500,1291658
2021-12-23,140.4000,140.5500,132.1500,133.0000,1127961
2021-12-22,132.2000,139.7000,132.2000,138.5000,1431111
2021-12-21,130.1000,132.8000,128.0000,131.6000,1739491
2021-12-20,134.7000,135.9000,124.7000,126.6500,2789963
2021-12-17,138.8500,140.8000,132.3500,135.5500,2236438
2021-12-16,141.8000,143.0000,137.2500,138.4500,1229667
2021-12-15,140.6500,142.0500,140.0500,140.6000,983577
2021-12-14,144.7000,144.9500,140.0500,140.6500,1073340
2021-12-13,142.5000,144.3500,141.7000,142.5500,1710070
2021-12-10,145.0000,145.9000,139.8000,140.5500,1594503
2021-12-09,148.8500,148.8500,145.3500,146.2500,1493855
2021-12-08,141.5000,148.6000,140.2500,147.6000,2809086
2021-12-07,141.9000,143.9000,138.7000,139.8000,1409789
2021-12-06,146.5000,146.7000,135.5000,138.5000,2247884
2021-12-03,152.5000,152.8500,143.8500,144.9000,1177069
2021-12-02,151.9000,153.8000,147.8500,150.6000,1332259
2021-12-01,155.0000,157.8000,149.5000,151.3500,2497719
2021-11-30,151.0000,157.9500,145.4500,152.6000,4310951
2021-11-29,147.0500,153.9500,137.4500,148.9500,3768251
2021-11-26,157.5500,158.0000,146.1000,148.2000,3123266
2021-11-25,156.6500,161.2500,154.1000,159.7500,3060407
2021-11-24,150.7000,156.4500,149.6000,155.4500,2654529
2021-11-23,150.0000,152.0500,140.6500,148.6500,2776974
2021-11-22,157.7500,158.0500,136.7000,150.0500,4213506
2021-11-18,160.0000,161.9000,152.6000,154.6500,4175519
2021-11-17,156.2000,162.2000,154.3500,156.6500,3036853
2021-11-16,161.1000,169.1000,153.8000,157.7000,6547939
2021-11-15,149.0000,163.4000,128.2000,155.7500,10273240
2021-11-12,141.4000,155.0000,141.4000,153.3000,5644387
2021-11-11,138.0000,144.0000,132.7000,140.8000,4120325
2021-11-10,136.4000,139.1000,135.0000,135.7500,1279761
2021-11-09,132.5000,138.7500,131.6500,137.5500,3036275
2021-11-08,132.5000,133.5000,130.5500,131.1500,1371054
2021-11-04,129.9000,132.3000,129.9000,131.6000,459213
2021-11-03,132.9500,132.9500,127.5000,128.3500,1019520
2021-11-02,132.6500,133.4500,131.8000,132.4000,369281
2021-11-01,133.0000,134.2500,132.0000,132.6000,599633
2021-10-29,135.5500,135.5500,131.0000,131.6000,731410
2021-10-28,135.0500,136.5000,131.5000,135.5500,1156983
2021-10-27,136.0000,139.2000,134.5000,134.8500,909616
2021-10-26,133.5000,137.3500,133.3000,135.5000,565139
2021-10-25,138.4000,139.0500,131.7500,132.6000,1055747
2021-10-22,139.4000,141.9500,135.8000,137.5000,1427280
2021-10-21,140.0000,140.0000,135.8500,138.1000,973410
2021-10-20,139.3000,140.6000,133.8000,138.3000,902795
2021-10-19,145.4500,145.4500,137.2000,138.5000,1143690
2021-10-18,135.9500,146.2500,135.8000,144.0500,1966796
2021-10-14,136.7000,137.3000,133.9000,134.9500,0
2021-10-13,136.6500,137.5000,134.3500,135.4500,897260
2021-10-12,136.8500,137.6500,135.6000,136.6500,317890
2021-10-11,137.0000,137.5000,136.1000,136.8500,982823
2021-10-08,138.2000,138.2000,135.7500,136.1500,654312
2021-10-07,135.2000,138.4500,135.2000,137.1500,876036
2021-10-06,138.9500,139.1500,133.8000,135.0000,558488
2021-10-05,139.4000,139.4000,137.2000,137.9000,560512
2021-10-04,139.4500,140.0000,138.0000,139.0000,684981
2021-10-01,137.7000,140.5000,137.0000,137.9500,1472766
2021-09-30,139.0000,139.3500,136.2000,136.6500,819753
2021-09-29,137.9500,139.6500,136.6000,138.5000,789158
2021-09-28,143.7500,144.0000,137.6500,138.9500,1085864
2021-09-27,139.2000,144.7500,138.0000,143.6500,2918679
2021-09-24,137.3000,139.4500,136.0500,136.6500,744815
2021-09-23,133.2000,140.4500,133.2000,137.2500,1697004
2021-09-22,136.0000,136.0000,131.3000,132.0500,1180290
2021-09-21,137.4500,138.2500,131.0000,133.4500,1250402
2021-09-20,137.9000,140.8500,133.1500,134.2500,1907723
2021-09-17,142.3500,146.8500,137.0500,137.9000,1814876
2021-09-16,142.0500,143.9500,141.5000,142.0000,1495035
2021-09-15,143.0000,145.0000,140.6500,142.7000,2042527
2021-09-14,145.2500,152.7500,136.2000,144.1000,9221531
2021-09-13,143.2000,144.2500,142.0000,143.2000,1020413
2021-09-09,141.2500,142.9000,140.0000,141.5500,1620921
2021-09-08,141.9500,143.6000,139.1000,141.2500,1689374
2021-09-07,144.8000,146.9000,138.6000,139.9000,1818755
2021-09-06,149.6000,149.6000,143.0000,143.9500,2337186
2021-09-03,136.2000,151.3500,135.8000,149.6500,6130369
2021-09-02,132.4500,138.5000,131.6000,137.5500,2360314
2021-09-01,134.8000,135.3500,130.7000,132.4500,1181928
2021-08-31,134.2000,135.3500,130.3500,134.4500,1506804
2021-08-30,128.0000,135.4000,127.2500,133.4000,2391651
2021-08-27,126.3500,129.0000,123.9500,124.6500,2085979
2021-08-26,125.0000,127.1000,124.5500,125.8500,5607575
2021-08-25,126.0000,128.5000,122.9000,124.3500,23158730
2021-08-24,127.2000,127.7000,120.6000,125.1500,3192647
2021-08-23,138.1000,138.1000,124.9000,127.0000,3037359
2021-08-20,134.5000,141.4000,133.0000,139.2500,5105030
2021-08-18,134.7000,136.7500,132.8000,135.0000,2222798
2021-08-17,132.7500,134.2500,132.5500,133.3000,730005
2021-08-16,136.5500,136.9000,132.2000,134.8000,2604672
2021-08-13,133.9500,139.6500,132.2500,137.5500,3287105
2021-08-12,135.2000,137.5000,132.0000,135.4500,4357671
2021-08-11,122.0000,138.9000,122.0000,135.8000,5423721
2021-08-10,131.0000,131.6000,122.0000,124.9500,2758209
2021-08-09,132.2000,133.8000,127.3000,130.4500,2878372
2021-08-06,135.7000,136.2000,130.1000,131.2000,2172173
2021-08-05,138.4000,138.9000,132.0000,134.8500,2789211
2021-08-04,139.7000,141.1000,135.2000,138.3000,3643140
2021-08-03,137.4000,140.8500,136.9000,139.4000,2592511
2021-08-02,138.9000,140.6500,135.2000,139.6000,3085926
2021-07-30,142.0000,142.9000,131.0000,133.3500,7079833
2021-07-29,134.7000,144.0000,132.2000,141.7000,11900735
2021-07-28,132.3000,134.9000,123.6000,131.6000,8306124
2021-07-27,141.5500,147.8000,127.8000,132.6000,19253999
2021-07-26,126.0000,143.7500,125.5000,140.8500,12001508
